,season,completions,attempts,passing_yards,passing_tds,passing_air_yards,passing_yards_after_catch,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,pacr,racr,target_share,air_yards_share,wopr_x,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,predicted_points
102,2021,0,0,0.0,0,0.0,0.0,0,3,14.0,0,0.0,0.0,2.0,-0.4780338841374032,0,9,17,98.0,0,0.0,0.0,175.0,58.0,6.0,4.694028524769237,0,0.0,11.29548942106487,0.4811813809916276,0.7011511908659385,1.2125779050935983,9,0.0524691358024691,0.0755939524838013,0.0436418359668924,0.1391788656907447,0.0402629416598192,0.0,0.0472440944881889,0.0394736842105263,0.0201314708299096,0.0322103533278553,0.3024691358024691,0.0212976825590958,25,19.656952
215,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,8,49.0,1,0.0,0.0,109.0,3.0,4.0,-4.218251272744965,0,0.0,1.3645833333333333,0.202303143479614,0.3319978182492081,0.5358531879938668,3,0.08,0.1552706552706552,0.0106761565836298,0.2442165242165242,0.0779014308426073,0.25,0.1142857142857142,0.1282051282051282,0.1639507154213036,0.1123211446740858,0.49,0.0700563976031018,24,19.582504
47,2021,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,-0.5280084691476077,0,7,14,110.0,0,0.0,0.0,210.0,27.0,3.0,-0.90202973821239,0,0.0,1.8843843843843844,0.4482302867383512,0.9105760775628572,1.309748684401527,5,0.0813953488372093,0.1969981238273921,0.0399408284023668,0.2796915223177276,0.0900163666121112,0.0,0.0526315789473684,0.046875,0.0450081833060556,0.072013093289689,0.6395348837209303,0.040351506456241,28,18.967186
183,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,21,105.0,0,0.0,0.0,178.0,18.0,6.0,-12.10488196276428,0,0.0,4.269170131670132,0.5612646737646738,0.6971655495479857,1.3299128953306008,7,0.0786516853932584,0.0932425353588266,0.0232258064516129,0.1925715563769489,0.0652173913043478,0.0,0.074074074074074,0.0697674418604651,0.0326086956521739,0.0521739130434782,0.3932584269662921,0.0431553592934564,24,18.214607
211,2021,0,0,0.0,0,0.0,0.0,0,1,-3.0,0,0.0,0.0,0.0,-1.4008803889155388,0,6,11,104.0,0,0.0,0.0,74.0,71.0,3.0,-2.5148959513753653,0,0.0,1.4333333333333331,0.3035260333301949,0.1916397543914823,0.58943687806933,5,0.0625,0.0561883067577828,0.1476091476091476,0.1387006454062263,0.1203703703703703,0.0,0.073170731707317,0.0714285714285714,0.0601851851851851,0.0962962962962963,0.5909090909090909,0.0566582207207207,23,18.162724
141,2021,0,0,0.0,0,0.0,0.0,0,2,43.0,1,0.0,0.0,2.0,4.535418581974227,0,5,9,38.0,0,0.0,0.0,117.0,9.0,2.0,-5.675998245874,0,0.0,2.203418803418804,0.2082658683558117,0.4399310624727891,0.62035054626467,5,0.0434782608695652,0.0748560460652591,0.0130813953488372,0.1251022281565551,0.0265734265734265,0.0,0.0266666666666666,0.0246913580246913,0.0132867132867132,0.0212587412587412,0.1835748792270531,0.0378142941991684,24,18.136097
118,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,39.0,1,0.0,0.0,45.0,21.0,3.0,0.0031128440168686,0,0.0,3.55,0.1483153412032722,0.1813689809630459,0.3494312984790405,4,0.0338983050847457,0.0485961123110151,0.0391791044776119,0.0897243474759307,0.036144578313253,0.0909090909090909,0.0666666666666666,0.0714285714285714,0.0635268346111719,0.0470974808324205,0.3305084745762712,0.0325790483887261,24,17.920969
128,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,22,103.0,0,0.0,0.0,175.0,59.0,4.0,-9.613334177061915,0,0.0,3.5005270092226617,0.6072767467928758,0.6898597559961557,1.3938169493866226,7,0.0849420849420849,0.1056125528062764,0.0587064676616915,0.2119031696581485,0.0613460393091125,0.0,0.0465116279069767,0.0421052631578947,0.0306730196545562,0.04907683144729,0.3976833976833976,0.0327440480030969,24,17.825611
8,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,41.0,1,0.0,0.0,49.0,13.0,2.0,0.0322420070879161,0,0.0,10.363636363636363,0.3554945054945054,0.2389624921616397,0.7005155027549061,5,0.0666666666666666,0.0457089552238806,0.0325814536340852,0.1365671641791044,0.0453539823008849,0.0833333333333333,0.0434782608695652,0.0517241379310344,0.0643436578171091,0.0529498525073746,0.3416666666666667,0.0350345375937981,34,17.612831
106,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,12,25.0,1,0.0,0.0,76.0,10.0,3.0,-11.383189313637558,0,0.0,1.779503105590062,0.5156410256410257,0.4169145271204768,1.0653017074458722,3,0.1333333333333333,0.1141141141141141,0.0581395348837209,0.2912912912912913,0.0482625482625482,0.5,0.1034482758620689,0.1290322580645161,0.2741312741312741,0.1386100386100386,0.2777777777777778,0.1002627575715668,27,17.406496
155,2021,1,1,75.0,1,24.0,51.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,10,54.0,0,0.0,0.0,77.0,17.0,2.0,-4.6357488874928094,0,3.125,7.70952380952381,0.2903962705800273,0.3445275740852327,0.676763707729704,6,0.045662100456621,0.0517473118279569,0.024745269286754,0.1098910001472971,0.0379746835443038,0.0,0.0294117647058823,0.0266666666666666,0.0189873417721519,0.030379746835443,0.2465753424657534,0.0375066248114476,25,17.374249
14,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,14,32.0,1,0.0,0.0,153.0,5.0,3.0,-12.496325224316571,0,0.0,3.45,0.4455061864117716,0.6359813795004501,1.1134462452679723,9,0.0388888888888888,0.0595562475671467,0.0037119524870081,0.1059783313870507,0.0138768430182133,0.0769230769230769,0.0236220472440944,0.0285714285714285,0.0453999599706451,0.026486089799186,0.0888888888888888,0.0171821305841924,30,17.098812
116,2021,0,0,0.0,0,0.0,0.0,0,2,15.0,0,0.0,0.0,1.0,0.5946283061639406,0,2,5,15.0,1,0.0,0.0,84.0,1.0,2.0,0.9303044960252008,0,0.0,1.028169014084507,0.1200941915227629,0.2571321658434366,0.36013380337455,3,0.0510204081632653,0.1142857142857142,0.0024330900243309,0.1679591836734694,0.0216763005780346,0.2,0.0526315789473684,0.0697674418604651,0.1108381502890173,0.0573410404624277,0.1530612244897959,0.0383301972262875,26,16.422035
179,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,21.0,1,0.0,0.0,36.0,3.0,1.0,1.1738232796196826,0,0.0,2.75,0.161863711001642,0.2117030075000727,0.390987671752514,4,0.0380952380952381,0.0486486486486486,0.0084507042253521,0.096061776061776,0.0279627163781624,0.1428571428571428,0.025,0.0425531914893617,0.0854099296176526,0.0509416016739585,0.2,0.0274949637937605,23,16.233837
203,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,10,74.0,0,0.0,0.0,201.0,16.0,4.0,5.076087392983027,0,0.0,1.0283531720817272,0.3275210084033613,0.7472830891854028,1.014379675034824,3,0.1052631578947368,0.223085460599334,0.050632911392405,0.3363631053215725,0.0894800483675937,0.0,0.1052631578947368,0.0952380952380952,0.0447400241837968,0.0715840386940749,0.7789473684210526,0.0441469666761606,22,15.138062
143,2021,0,0,0.0,0,0.0,0.0,0,1,7.0,0,0.0,0.0,0.0,0.3921524847391993,0,6,16,71.0,0,0.0,0.0,131.0,38.0,3.0,-5.443816471208019,0,0.0,0.8818181818181818,0.4201270582674757,0.5075619301989939,0.9854839385405092,6,0.0714285714285714,0.1006144393241167,0.0472049689440993,0.1876344086021505,0.045367412140575,0.0,0.04,0.0357142857142857,0.0226837060702875,0.03629392971246,0.3169642857142857,0.0257992148065058,24,15.1321945
173,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,64.0,0,0.0,0.0,48.0,16.0,2.0,3.801862793043256,0,0.0,3.4,0.1302521008403361,0.184390243902439,0.3244513219922115,2,0.0606060606060606,0.0777957860615883,0.087431693989071,0.1531457197583615,0.1513002364066193,0.0,0.1111111111111111,0.1,0.0756501182033096,0.1210401891252955,0.9696969696969696,0.0784195445634142,25,14.462849
148,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,56.0,0,0.0,0.0,60.0,26.0,3.0,2.601492775778752,0,0.0,0.9333333333333332,0.1176470588235294,0.238095238095238,0.3431372549019608,1,0.1142857142857142,0.2352941176470588,0.13,0.3596638655462185,0.1666666666666666,0.0,0.1578947368421052,0.15,0.0833333333333333,0.1333333333333333,1.6,0.0835438119292792,26,14.383732
88,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,15,68.0,0,0.0,0.0,110.0,17.0,3.0,-1.909885386762184,0,0.0,6.91170634920635,0.4150986282115969,0.3771876390555568,0.8866792896562852,8,0.047923322683706,0.0447336315575437,0.0178947368421052,0.107671889271594,0.0298901098901098,0.0,0.0288461538461538,0.0252100840336134,0.0149450549450549,0.0239120879120879,0.2172523961661341,0.0214203748565599,28,14.151882
220,2021,0,0,0.0,0,0.0,0.0,0,1,1.0,0,0.0,0.0,0.0,-0.6940288813202642,0,9,14,83.0,0,1.0,1.0,107.0,34.0,4.0,-5.622943584632594,0,0.0,8.03348649401281,0.4237748660811788,0.4340899023488633,0.9395252307659726,9,0.0453074433656957,0.0464611376465479,0.0329776915615906,0.105130075165782,0.0403108305002428,0.0,0.0392156862745098,0.036036036036036,0.0201554152501214,0.0322486644001942,0.2686084142394822,0.0220927897168106,22,14.097382
219,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,34.0,0,0.0,0.0,30.0,4.0,1.0,2.065914782579057,0,0.0,1.1333333333333333,0.037037037037037,0.1345291479820627,0.1497259591429995,1,0.0357142857142857,0.136986301369863,0.0344827586206896,0.1631604696673189,0.1382113821138211,0.0,0.0909090909090909,0.0833333333333333,0.0691056910569105,0.1105691056910569,1.2142857142857142,0.0613325899080011,21,12.93306
222,2021,0,0,0.0,0,0.0,0.0,0,1,11.0,0,0.0,0.0,1.0,0.6617195811122656,0,6,12,43.0,0,0.0,0.0,156.0,24.0,1.0,-9.377901166287083,0,0.0,1.0357142857142858,0.2880287216912869,0.4928094275017849,0.7770096817881798,7,0.0394736842105263,0.0685111989459815,0.0234604105571847,0.1140194854725747,0.0203694931312174,0.0,0.0097087378640776,0.0084033613445378,0.0101847465656087,0.0162955945049739,0.1414473684210526,0.0154400411734431,22,12.9098015
68,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,11,52.0,0,0.0,0.0,109.0,13.0,3.0,-2.698866531817482,0,0.0,4.239177489177489,0.4074096430856313,0.5530122147500196,0.9982230149534608,7,0.0544554455445544,0.0698270339525944,0.0154028436018957,0.1375447954789072,0.0337005832793259,0.0,0.04,0.0352941176470588,0.0168502916396629,0.0269604666234607,0.2574257425742574,0.0174233883365788,27,12.879803
75,2021,0,0,0.0,0,0.0,0.0,0,1,6.0,0,0.0,0.0,0.0,0.3330631019780412,0,4,6,51.0,0,0.0,0.0,102.0,13.0,3.0,-0.5555203012190759,0,0.0,1.9660869565217391,0.166001716001716,0.340762391913287,0.4875362483418749,4,0.0419580419580419,0.0786430223592906,0.0349462365591397,0.1258514808244955,0.0473977695167286,0.0,0.06,0.0566037735849056,0.0236988847583643,0.0379182156133829,0.3566433566433566,0.0296418530741963,28,12.844349
132,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,12,59.0,0,0.0,0.0,108.0,41.0,3.0,-3.16131397546269,0,0.0,24.465201465201464,0.4099053922950357,0.4557443680809289,0.9338791460992036,9,0.043010752688172,0.0428061831153388,0.0417515274949083,0.0987610755245291,0.0287524366471734,0.0,0.031578947368421,0.0277777777777777,0.0143762183235867,0.0230019493177387,0.2114695340501792,0.0169964952963187,25,12.836483
3,2021,0,0,0.0,0,0.0,0.0,0,3,19.0,0,0.0,0.0,0.0,0.760434927069582,0,1,2,35.0,0,0.0,0.0,29.0,16.0,1.0,-0.8368861800990999,0,0.0,1.206896551724138,0.0714285714285714,0.1155378486055776,0.1880193511667615,5,0.0112359550561797,0.0235008103727714,0.0212201591511936,0.0356545808824868,0.0243393602225312,0.0,0.0138888888888888,0.0120481927710843,0.0121696801112656,0.019471488178025,0.196629213483146,0.0228816061411278,33,12.833881
53,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,55.0,0,0.0,0.0,33.0,30.0,2.0,1.9176059016608635,0,0.0,6.558441558441558,0.1114579344136733,0.1014488435174769,0.2382010920827439,4,0.0264900662251655,0.0236051502145922,0.0769230769230769,0.0586192195094221,0.0584484590860786,0.0,0.0526315789473684,0.0512820512820512,0.0292242295430393,0.0467587672688629,0.3642384105960264,0.030759209669248,29,12.388622
234,2021,0,0,0.0,0,0.0,0.0,0,1,11.0,0,0.0,0.0,1.0,0.9566852189600468,0,4,8,45.0,0,0.0,0.0,40.0,24.0,2.0,-3.602814701367114,0,0.0,17.345238095238095,0.2493506493506493,0.1803249998109694,0.5002534738936526,4,0.0615384615384615,0.0439077936333699,0.0458015267175572,0.1274339272143882,0.0528169014084507,0.0,0.0454545454545454,0.0392156862745098,0.0264084507042253,0.0422535211267605,0.3461538461538461,0.0293326814959667,22,11.929897
67,2021,0,0,0.0,0,0.0,0.0,0,1,3.0,0,0.0,0.0,0.0,-0.194386996794492,0,4,11,33.0,0,0.0,0.0,79.0,7.0,1.0,-10.620481441050323,0,0.0,2.375,0.4390886316444907,0.5445923791788876,1.0398476128919572,6,0.0544554455445544,0.0567121320890165,0.0147679324894514,0.1270528739880448,0.0365448504983388,0.0,0.02,0.0185185185185185,0.0182724252491694,0.0292358803986711,0.1633663366336633,0.0237559389847461,26,11.389164
72,2021,0,0,0.0,0,0.0,0.0,0,4,11.0,0,0.0,0.0,0.0,-1.8985257140424137,0,6,9,27.0,0,0.0,0.0,21.0,40.0,4.0,-0.0446163640590384,0,0.0,0.0,0.2689535237598365,0.0338573322136315,0.4271304181892969,5,0.0520231213872832,0.0146648044692737,0.0689655172413793,0.0897665256563438,0.023851590106007,0.0,0.0677966101694915,0.0606060606060606,0.0119257950530035,0.0190812720848056,0.1560693641618497,0.0232128476005495,25,11.3721695
23,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,38.0,0,0.0,0.0,67.0,12.0,3.0,-4.782851389725693,0,0.0,4.545454545454545,0.2428225198483819,0.2526025560032272,0.541055568974832,7,0.0307692307692307,0.02960671674768,0.0148514851485148,0.0698392195519902,0.0201271186440677,0.0,0.0394736842105263,0.0352941176470588,0.0100635593220338,0.0161016949152542,0.1461538461538461,0.0131286608765905,29,11.162041
115,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745526838966202,26,11.155117
199,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,30.0,0,0.0,0.0,18.0,12.0,1.0,1.762588310695719,0,0.0,1.6666666666666667,0.0652173913043478,0.0486486486486486,0.1318801410105757,1,0.0638297872340425,0.0494505494505494,0.0944881889763779,0.1353051204115034,0.0890207715133531,0.0,0.05,0.0476190476190476,0.0445103857566765,0.0712166172106825,0.6382978723404256,0.0604960677555958,24,10.993904
142,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,34.0,0,0.0,0.0,86.0,5.0,1.0,-1.706758976506535,0,0.0,1.2298136645962732,0.1691810344827586,0.4820186818889466,0.5911846290464005,2,0.081967213114754,0.2155388471177944,0.0166666666666666,0.2953818973663668,0.0702479338842975,0.0,0.05,0.0434782608695652,0.0351239669421487,0.056198347107438,0.5573770491803278,0.0338642919854509,26,10.978416
35,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,5,38.0,0,0.0,0.0,158.0,9.0,1.0,-1.2480545353610069,0,0.0,1.3103448275862069,0.1482142857142857,0.5747345619828841,0.6246356219594474,3,0.0454545454545454,0.1929181929181929,0.024,0.2225163725163725,0.0509383378016085,0.0,0.0277777777777777,0.024390243902439,0.0254691689008042,0.0407506702412868,0.3454545454545454,0.0184871360345093,29,10.737137
161,2021,0,0,0.0,0,0.0,0.0,0,1,9.0,0,0.0,0.0,0.0,0.7659604288637638,0,2,3,31.0,0,0.0,0.0,29.0,14.0,2.0,1.6776933936052956,0,0.0,3.942307692307693,0.078030303030303,0.0794647605419538,0.1726707869248222,4,0.0197368421052631,0.0210144927536231,0.0253164556962025,0.0464168573607932,0.0270742358078602,0.0,0.037037037037037,0.032258064516129,0.0135371179039301,0.0216593886462882,0.2039473684210526,0.0134168157423971,25,10.690678
156,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,13,58.0,0,2.0,1.0,75.0,31.0,5.0,-1.6387730676215142,0,0.0,3.8277777777777775,0.3664317339839161,0.4395120864294486,0.8573060614764881,5,0.0726256983240223,0.0680580762250453,0.0446043165467625,0.1633850084660698,0.0470397404703974,0.0,0.0694444444444444,0.0588235294117647,0.0235198702351987,0.0376317923763179,0.3240223463687151,0.0227878413348267,25,10.636173
170,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,6,33.0,0,0.0,0.0,38.0,14.0,3.0,2.2627104824059643,0,0.0,3.9743589743589753,0.145911330049261,0.1671195970129998,0.3358507129829915,3,0.0476190476190476,0.0522696011004126,0.0316742081447963,0.1132442523089015,0.0431372549019607,0.0,0.073170731707317,0.0666666666666666,0.0215686274509803,0.0345098039215686,0.2619047619047619,0.0326386158081006,23,10.385876
151,2021,0,0,0.0,0,0.0,0.0,0,1,24.0,0,0.0,0.0,1.0,1.4659277095925063,0,3,3,15.0,0,0.0,0.0,-16.0,31.0,0.0,-0.3387913668411784,0,0.0,0.0,0.0783090783090783,-0.060237344149016,0.0752974765593062,2,0.0384615384615384,-0.0262295081967213,0.1215686274509803,0.0367087011349306,0.0285171102661596,0.0,0.0,0.0,0.0142585551330798,0.0228136882129277,0.1923076923076923,0.0368707919204873,23,10.3822975
100,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,9,25.0,0,0.0,0.0,58.0,2.0,2.0,-4.044391768111382,0,0.0,2.592857142857143,0.257805202563267,0.2212687722805474,0.5415959444412838,6,0.0428571428571428,0.037037037037037,0.0037243947858473,0.0939153439153439,0.0173611111111111,0.0,0.0289855072463768,0.0263157894736842,0.0086805555555555,0.0138888888888888,0.119047619047619,0.0144348212302909,25,10.349255
69,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,26.0,0,0.0,0.0,131.0,10.0,3.0,-0.7491006796481088,1,0.0,0.7652892561983471,0.1943262411347517,0.3740793537657401,0.5533449093381457,2,0.1012658227848101,0.2109500805152979,0.0757575757575757,0.3206587985894535,0.0628019323671497,0.0,0.1304347826086956,0.12,0.0314009661835748,0.0502415458937198,0.3291139240506329,0.0534958945011196,27,10.077343
81,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,24.0,0,0.0,0.0,62.0,8.0,1.0,-0.5244607966160402,0,0.0,3.0545454545454547,0.133115468409586,0.2025889028752691,0.3414854346270675,5,0.0238095238095238,0.0383900928792569,0.0102695763799743,0.0664263600176912,0.0169851380042462,0.0,0.0133333333333333,0.0117647058823529,0.0084925690021231,0.013588110403397,0.1142857142857142,0.0088903257092055,26,9.85038
207,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,26.0,0,0.0,0.0,54.0,0.0,2.0,4.277141111512052,0,0.0,1.0,0.0857142857142857,0.2413672828740844,0.2975285265832876,2,0.0405405405405405,0.1075697211155378,0.0,0.1468665877032411,0.0497131931166348,0.0,0.074074074074074,0.0666666666666666,0.0248565965583174,0.0397705544933078,0.3513513513513513,0.0269921370731134,24,9.849876
73,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,41.0,0,0.0,0.0,39.0,7.0,2.0,4.142491481499746,0,0.0,1.051282051282051,0.1034482758620689,0.2378048780487804,0.3216358284272498,1,0.1034482758620689,0.2378048780487804,0.0642201834862385,0.3454163162321279,0.3014705882352941,0.0,0.5,0.4,0.150735294117647,0.2411764705882353,1.4137931034482758,0.1174432036965729,27,9.808411
39,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,28.0,0,0.0,0.0,86.0,7.0,2.0,-0.4224363178364001,0,0.0,1.643939393939394,0.1486946449255992,0.2656405123831353,0.4089903260565934,4,0.0346820809248554,0.060181945416375,0.0149572649572649,0.1001686777203833,0.0254545454545454,0.0,0.0307692307692307,0.0266666666666666,0.0127272727272727,0.0203636363636363,0.1618497109826589,0.0109215017064846,29,9.79002
140,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,36.0,0,0.0,0.0,41.0,29.0,2.0,-3.3505652281455696,0,0.0,11.1,0.1661963136079019,0.1869049736955803,0.3801279519987591,3,0.0561797752808988,0.0568654646324549,0.1208333333333333,0.1297620346273122,0.0775862068965517,0.0,0.0769230769230769,0.0714285714285714,0.0387931034482758,0.0620689655172413,0.4044943820224719,0.0266844563042027,25,9.547321
133,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,36.0,0,0.0,0.0,39.0,15.0,2.0,-2.6614067054595005,0,0.0,0.9230769230769232,0.15,0.1308724832214765,0.3166107382550335,1,0.1428571428571428,0.1278688524590163,0.1376146788990825,0.3165807962529274,0.1782178217821782,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.8571428571428571,0.1198257080610021,25,9.255417
216,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,23.0,0,0.0,0.0,38.0,14.0,1.0,-2.7527126162312925,0,0.0,7.25,0.1678361053361053,0.1376288533920093,0.3480943553785645,4,0.0416666666666666,0.0351851851851851,0.0425531914893617,0.0906481481481481,0.0278787878787878,0.0,0.0238095238095238,0.0212765957446808,0.0139393939393939,0.0223030303030303,0.1597222222222222,0.0132145052243392,22,9.0602455
144,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,17.0,0,0.0,0.0,58.0,2.0,1.0,-2.9543511403899174,0,0.0,2.666666666666667,0.2456023651145602,0.4416633444604454,0.6775678887941521,4,0.05,0.0789115646258503,0.0077519379844961,0.1381292517006803,0.0366379310344827,0.0,0.04,0.0357142857142857,0.0183189655172413,0.0293103448275862,0.1416666666666666,0.0191551045765168,25,8.938763
77,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,33.0,0,0.0,0.0,72.0,17.0,4.0,-1.7773421431193128,0,0.0,3.061006289308176,0.2863095238095238,0.3859920117712637,0.6996586939541702,3,0.0833333333333333,0.1451612903225806,0.0739130434782608,0.2411290322580645,0.0755148741418764,0.0,0.1666666666666666,0.16,0.0377574370709382,0.0604118993135011,0.3928571428571428,0.0383242335153296,28,8.8725395
224,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,23.0,0,0.0,0.0,36.0,15.0,1.0,-9.422695572604423,0,0.0,2.316666666666667,0.1283988957902001,0.1303609341825902,0.2838509976131134,3,0.040983606557377,0.0436893203883495,0.0344827586206896,0.0964268661467451,0.0267441860465116,0.0,0.0227272727272727,0.0212765957446808,0.0133720930232558,0.0213953488372093,0.1885245901639344,0.0156534401164907,22,8.804932
149,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,5,16.0,0,0.0,0.0,102.0,9.0,1.0,-3.6356850985321216,0,0.0,0.3225806451612903,0.1342191142191142,0.3694379765244714,0.4599352548958012,4,0.0308641975308641,0.0777439024390243,0.0221130221130221,0.1084914182475158,0.0179372197309417,0.0,0.0227272727272727,0.0204081632653061,0.0089686098654708,0.0143497757847533,0.0987654320987654,0.0114256696711946,25,8.792545
104,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,17.0,0,0.0,0.0,55.0,16.0,1.0,-0.8913638396188617,0,0.0,0.3469387755102041,0.1970551378446115,0.1930334207043272,0.4307061012599463,3,0.0654205607476635,0.0795947901591895,0.0509554140127388,0.1618066732488469,0.0344827586206896,0.0,0.04,0.037037037037037,0.0172413793103448,0.0275862068965517,0.1588785046728972,0.0254163962794722,27,8.688519
150,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,14.0,0,0.0,0.0,30.0,8.0,1.0,-0.4294887233118061,0,0.0,0.4666666666666667,0.0909090909090909,0.0906344410876132,0.1998077451249656,1,0.0857142857142857,0.0895522388059701,0.0941176470588235,0.2002132196162047,0.0696517412935323,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.4,0.0732127476313522,26,8.356762
145,2021,0,0,0.0,0,0.0,0.0,0,1,3.0,0,0.0,0.0,0.0,-0.1719010972883552,0,2,4,11.0,0,0.0,0.0,32.0,20.0,0.0,-1.1837685892824084,0,0.0,4.0,0.1463464696223317,0.1836236933797909,0.3480562897993512,3,0.0481927710843373,0.0565371024734982,0.0699300699300699,0.1175188386053046,0.0232067510548523,0.0,0.0,0.0,0.0116033755274261,0.0185654008438818,0.1325301204819277,0.0153874004344677,25,8.26646
134,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,17.0,0,0.0,0.0,14.0,13.0,1.0,-4.320512734120712,0,0.0,4.25,0.0977564102564102,0.0926708949964763,0.2115042418821489,2,0.0394736842105263,0.034313725490196,0.0433333333333333,0.0866615067079463,0.04,0.0,0.0454545454545454,0.0434782608695652,0.02,0.032,0.2236842105263158,0.0217391304347826,25,8.188889
153,2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,13.0,0,0.0,0.0,6.0,7.0,1.0,0.8104088391410187,0,0.0,2.1666666666666665,0.0208333333333333,0.0189873417721519,0.0445411392405063,1,0.02,0.017910447761194,0.0411764705882352,0.0443283582089552,0.0415335463258785,0.0,0.0625,0.0588235294117647,0.0207667731629392,0.0332268370607028,0.26,0.0251861585632939,25,7.985752
